# Peakfit fitted function data
# Source: E:/VS_CODE/PCM_Fano/10nm_50L_peak.txt
# Parameters:
# iC=171400.0
# iD=100000.0
# ib=6.997263404373758
# ig0=4.5
# iq=51.50252989943741
# ia=0.5431
# iL=5.000775239876671
# N=0.0005248358402419427
# y0=912.5168087271778
#
# iw	y_model	y	residual
524.1352	1653.2539054880995	2008.0	354.74609451190054
524.9695	1565.782253685571	1825.0	259.21774631442895
525.8036	1493.8012780124764	1692.0	198.19872198752364
526.6377	1433.8165818511009	1560.0	126.18341814889914
527.4716	1383.2890853490421	1487.0	103.71091465095787
528.3052	1340.3121733677096	1404.0	63.68782663229035
529.1388	1303.4206332328004	1327.0	23.579366767199645
529.9722	1271.5079733720927	1285.0	13.492026627907308
530.8055	1243.6992800888506	1237.0	-6.699280088850628
531.6386	1219.3103213725624	1171.0	-48.310321372562385
532.4716	1197.7894867319828	1133.0	-64.78948673198283
533.3044	1178.6972326817818	1089.0	-89.69723268178177
534.1371	1161.6716936130385	1070.0	-91.67169361303854
534.9696	1146.4200673617495	1052.0	-94.42006736174949
535.802	1132.696830345669	1012.0	-120.69683034566901
536.6342	1120.300799417591	999.0	-121.30079941759095
537.4663	1109.0605032085518	985.0	-124.06050320855184
538.2982	1098.8339737029357	946.0	-152.83397370293574
539.13	1089.4984192932309	924.0	-165.49841929323088
539.9617	1080.9503234917393	918.0	-162.95032349173925
540.7932	1073.1018545470984	909.0	-164.10185454709836
541.6245	1065.8763683480688	888.0	-177.8763683480688
542.4557	1059.2067946634386	881.0	-178.2067946634386
543.2867	1053.036423312463	856.0	-197.03642331246306
544.1177	1047.3136745583606	850.0	-197.31367455836062
544.9484	1041.996679377646	843.0	-198.99667937764593
545.779	1037.0454737713446	828.0	-209.04547377134463
546.6095	1032.426072860842	820.0	-212.42607286084194
547.4398	1028.1089101425832	811.0	-217.10891014258323
548.27	1024.0667324552605	797.0	-227.06673245526054
549.1	1020.2762356127297	801.0	-219.2762356127297
549.9298	1016.7161434079951	789.0	-227.7161434079951
550.7595	1013.3670264874607	781.0	-232.36702648746075
551.5891	1010.2118736660374	771.0	-239.21187366603738
552.4185	1007.2357321292142	770.0	-237.23573212921417
553.2478	1004.4244194331832	763.0	-241.42441943318317
554.077	1001.7654740036162	758.0	-243.7654740036162
554.9059	999.2482024862644	759.0	-240.2482024862644
555.7348	996.861432745236	760.0	-236.86143274523602
556.5635	994.5964361666123	738.0	-256.5964361666123
557.392	992.4446953529477	743.0	-249.44469535294775
